Commodity code,Commodity,Renminbi Yuan
45,Cork and articles of cork,11223854.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",800398825.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,52005968.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10538626154.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2372975011.0
50,ilk,533728786.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",855913806.0
52,Cotton,7675096946.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,476729751.0
54,Man-made filaments; strip and the like of man-made textile materials,6878017260.0
55,Man-made staple fibres,5212061962.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2463158108.0
57,Carpets and other textile floor coverings,1460254396.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2196473332.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3358155932.0
60,Knitted or crocheted fabrics,6334815111.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",48398561837.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",43531658426.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,14201384564.0
64,"Footwear, gaiters and the like; parts of such articles",24636342273.0
65,Headgear and parts thereof,2657861670.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1091506881.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,2891972075.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",5586240554.0
69,Geramic products,10660135602.0
70,Glass and glassware,8531107712.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14105235652.0
72,Iron and steel,25219464236.0
73,Articles of iron or steel,28675819127.0
74,Copper and articles thereof,2818322121.0
75,Nickel and articles thereof,209130806.0
76,Aluminium and articles thereof,12350372499.0
78,Lead and articles thereof,20509318.0
79,Zinc and articles thereof,144810357.0
80,Tin and articles thereof,20472088.0
81,Other base metals; cermets; articles thereof,1325873833.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7426622032.0
83,Miscellaneous articles of base metal,8683320107.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",187771247591.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",337291520815.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",4426075068.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",33309478098.0
88,"Aircraft, spacecraft, and parts thereof",1994507923.0
89,"Ships, boats and floating structures",15776095463.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",40196760585.0
91,Clocks and watches and parts thereof,2978838997.0
92,Musical instruments; parts and accessories of such articles,1061781617.0
93,Arms and ammunition; parts and accessories thereof,81676576.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",50334080649.0
95,"Toys, games and sports requisites;parts and accessories thereof",37728463526.0
96,Miscellaneous manufactured articles,8116209624.0
97,"Works of art, collectors' pieces and antiques",115748305.0
98,Commodities not classified accroding to kind,2761244894.0
