Commodity code,Commodity,Renminbi Yuan
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1705879295.0
35,Albuminoidal substances; modified starches;,1338618968.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,491966791.0
37,Photographic or cinematographic goods,600365209.0
38,Miscellaneous chemical products,7028066109.0
39,Plastics and articles thereof,33873278790.0
40,Rubber and articles thereof,11248388277.0
41,Raw hides and skins (other than furskins) and leather,383478877.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",16797861292.0
43,Furskins and artificial fur; manufactures thereof,2656126066.0
44,Wood and articles of wood; wood charcoal,7692754099.0
45,Cork and articles of cork,10659648.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",767681451.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,58031400.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10091634273.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2428016520.0
50,ilk,669901455.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1161451008.0
52,Cotton,8156679410.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,628317207.0
54,Man-made filaments; strip and the like of man-made textile materials,8779532730.0
55,Man-made staple fibres,6697592228.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2490498820.0
57,Carpets and other textile floor coverings,1384294492.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2513535048.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3736638908.0
60,Knitted or crocheted fabrics,8479730249.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",52028429279.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",48802230944.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,14265165159.0
64,"Footwear, gaiters and the like; parts of such articles",31479228271.0
65,Headgear and parts thereof,2828716765.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1384382473.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,3576467706.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6637774920.0
69,Geramic products,12264058737.0
70,Glass and glassware,8396400016.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",18188340958.0
72,Iron and steel,25845878356.0
73,Articles of iron or steel,30555891080.0
74,Copper and articles thereof,2749243400.0
75,Nickel and articles thereof,276004773.0
76,Aluminium and articles thereof,11508592115.0
78,Lead and articles thereof,73522171.0
79,Zinc and articles thereof,361595132.0
80,Tin and articles thereof,18255066.0
81,Other base metals; cermets; articles thereof,1446265700.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7560463787.0
83,Miscellaneous articles of base metal,9528331925.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",185761651399.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",288675874857.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",6610450325.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",32983938802.0
88,"Aircraft, spacecraft, and parts thereof",1595901838.0
89,"Ships, boats and floating structures",13938777126.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",37402267076.0
91,Clocks and watches and parts thereof,3185050439.0
92,Musical instruments; parts and accessories of such articles,902137739.0
93,Arms and ammunition; parts and accessories thereof,118329612.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",51151299635.0
95,"Toys, games and sports requisites;parts and accessories thereof",26199766874.0
96,Miscellaneous manufactured articles,7378839780.0
97,"Works of art, collectors' pieces and antiques",264508816.0
98,Commodities not classified accroding to kind,224754537.0
