Commodity code,Commodity,Renminbi Yuan
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3083014766.0
33,Essential oils and resinoids; perfumery,2262893332.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1759914985.0
35,Albuminoidal substances; modified starches;,1298612318.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,562834956.0
37,Photographic or cinematographic goods,529480087.0
38,Miscellaneous chemical products,6483980811.0
39,Plastics and articles thereof,33281918271.0
40,Rubber and articles thereof,9116745055.0
41,Raw hides and skins (other than furskins) and leather,350574884.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",14598472337.0
43,Furskins and artificial fur; manufactures thereof,2783440403.0
44,Wood and articles of wood; wood charcoal,7033516747.0
45,Cork and articles of cork,10649813.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",761990962.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,49725946.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10579609348.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1880404943.0
50,ilk,546015038.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",945812307.0
52,Cotton,7929885385.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,636916338.0
54,Man-made filaments; strip and the like of man-made textile materials,9119916959.0
55,Man-made staple fibres,6589337036.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2506141970.0
57,Carpets and other textile floor coverings,1421563489.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2366970340.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3712221607.0
60,Knitted or crocheted fabrics,7916830422.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",39925197764.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",38822908739.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,14270265175.0
64,"Footwear, gaiters and the like; parts of such articles",22318771250.0
65,Headgear and parts thereof,2234590480.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1203374892.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,2725748120.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",5842550531.0
69,Geramic products,9551030187.0
70,Glass and glassware,8089862466.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",17086494938.0
72,Iron and steel,21946969347.0
73,Articles of iron or steel,27324202429.0
74,Copper and articles thereof,2607031857.0
75,Nickel and articles thereof,162480155.0
76,Aluminium and articles thereof,11195607229.0
78,Lead and articles thereof,30275309.0
79,Zinc and articles thereof,124081687.0
80,Tin and articles thereof,33805480.0
81,Other base metals; cermets; articles thereof,1397175933.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7205168429.0
83,Miscellaneous articles of base metal,8745830136.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",182546947533.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",339874370752.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",3519825472.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",31520742913.0
88,"Aircraft, spacecraft, and parts thereof",1882274651.0
89,"Ships, boats and floating structures",11107331250.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",38584511861.0
91,Clocks and watches and parts thereof,2968748619.0
92,Musical instruments; parts and accessories of such articles,1003731141.0
93,Arms and ammunition; parts and accessories thereof,79769971.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",47176319256.0
95,"Toys, games and sports requisites;parts and accessories thereof",30438962106.0
96,Miscellaneous manufactured articles,8162951014.0
97,"Works of art, collectors' pieces and antiques",134625589.0
98,Commodities not classified accroding to kind,3349929635.0
