Commodity code,Commodity,Renminbi Yuan
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3522543558.0
60,Knitted or crocheted fabrics,7054460638.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",41364601171.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",37254741067.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,13331923419.0
64,"Footwear, gaiters and the like; parts of such articles",23831761620.0
65,Headgear and parts thereof,2102794307.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1502068430.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,3222184139.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",7615315452.0
69,Geramic products,17116863298.0
70,Glass and glassware,8238651414.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",26586934077.0
72,Iron and steel,22722364009.0
73,Articles of iron or steel,30362869646.0
74,Copper and articles thereof,2607145121.0
75,Nickel and articles thereof,184206881.0
76,Aluminium and articles thereof,13827688686.0
78,Lead and articles thereof,63758621.0
79,Zinc and articles thereof,196045481.0
80,Tin and articles thereof,15666675.0
81,Other base metals; cermets; articles thereof,1211758812.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7294555490.0
83,Miscellaneous articles of base metal,10912282917.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",191656595916.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",369162251517.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",5388010563.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",31240801083.0
88,"Aircraft, spacecraft, and parts thereof",1698850324.0
89,"Ships, boats and floating structures",11136298034.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",40012033797.0
91,Clocks and watches and parts thereof,3166597005.0
92,Musical instruments; parts and accessories of such articles,904294782.0
93,Arms and ammunition; parts and accessories thereof,73755751.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",55608702779.0
95,"Toys, games and sports requisites;parts and accessories thereof",21632068534.0
96,Miscellaneous manufactured articles,7778680199.0
97,"Works of art, collectors' pieces and antiques",756111919.0
98,Commodities not classified accroding to kind,233470471.0
