Commodity code,Commodity,Renminbi Yuan
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2716292029.0
35,Albuminoidal substances; modified starches;,1968578978.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,545272165.0
37,Photographic or cinematographic goods,641060480.0
38,Miscellaneous chemical products,9862128563.0
39,Plastics and articles thereof,51216303119.0
40,Rubber and articles thereof,12625523670.0
41,Raw hides and skins (other than furskins) and leather,443737038.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",17702204183.0
43,Furskins and artificial fur; manufactures thereof,5637663197.0
44,Wood and articles of wood; wood charcoal,8177871927.0
45,Cork and articles of cork,16833092.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",953338128.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,59234726.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",13567548429.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2278789519.0
50,ilk,607484606.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1048890323.0
52,Cotton,7939306166.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,1199742183.0
54,Man-made filaments; strip and the like of man-made textile materials,12890486635.0
55,Man-made staple fibres,7044474197.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",3608838133.0
57,Carpets and other textile floor coverings,1793029633.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2954146078.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",4614474269.0
60,Knitted or crocheted fabrics,10865791028.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",39524316241.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",35669184606.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,16615208797.0
64,"Footwear, gaiters and the like; parts of such articles",27071115940.0
65,Headgear and parts thereof,2402217942.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1678102331.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,5683448957.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",7398396281.0
69,Geramic products,17179035913.0
70,Glass and glassware,11093558785.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14945485406.0
72,Iron and steel,19482910468.0
73,Articles of iron or steel,41718427785.0
74,Copper and articles thereof,3764633957.0
75,Nickel and articles thereof,651909070.0
76,Aluminium and articles thereof,14995660051.0
78,Lead and articles thereof,45658518.0
79,Zinc and articles thereof,324130843.0
80,Tin and articles thereof,45136131.0
81,Other base metals; cermets; articles thereof,1799444813.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",9517892953.0
83,Miscellaneous articles of base metal,12595514287.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",257356072684.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",459448771184.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",5229523830.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",42992945513.0
88,"Aircraft, spacecraft, and parts thereof",2346998811.0
89,"Ships, boats and floating structures",14132237957.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",43651912044.0
91,Clocks and watches and parts thereof,3378423174.0
92,Musical instruments; parts and accessories of such articles,1089163383.0
93,Arms and ammunition; parts and accessories thereof,81616192.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",62474413986.0
95,"Toys, games and sports requisites;parts and accessories thereof",32866851230.0
96,Miscellaneous manufactured articles,11178306951.0
97,"Works of art, collectors' pieces and antiques",867251666.0
98,Commodities not classified accroding to kind,14965950954.0
