Commodity code,Commodity,US dollar
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2974130577.0
72,Iron and steel,4226231201.0
73,Articles of iron or steel,4995667021.0
74,Copper and articles thereof,449508412.0
75,Nickel and articles thereof,45138022.0
76,Aluminium and articles thereof,1881631611.0
78,Lead and articles thereof,12022381.0
79,Zinc and articles thereof,59132234.0
80,Tin and articles thereof,2985121.0
81,Other base metals; cermets; articles thereof,236496580.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1236100013.0
83,Miscellaneous articles of base metal,1558014236.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",30370212413.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",47200843319.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",1080641919.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5392076545.0
88,"Aircraft, spacecraft, and parts thereof",260954336.0
89,"Ships, boats and floating structures",2279397068.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6115137726.0
91,Clocks and watches and parts thereof,520782555.0
92,Musical instruments; parts and accessories of such articles,147494915.0
93,Arms and ammunition; parts and accessories thereof,19342450.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",8364501643.0
95,"Toys, games and sports requisites;parts and accessories thereof",4284239508.0
96,Miscellaneous manufactured articles,1206621596.0
97,"Works of art, collectors' pieces and antiques",43256750.0
98,Commodities not classified accroding to kind,36066713.0
