Commodity code,Commodity,US dollar
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,331505451.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",506680944.0
60,Knitted or crocheted fabrics,956128071.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",7306398844.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",6570291905.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2143441691.0
64,"Footwear, gaiters and the like; parts of such articles",3718602846.0
65,Headgear and parts thereof,401057699.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",164815197.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,436474965.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",842916286.0
69,Geramic products,1607894929.0
70,Glass and glassware,1286685740.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2132272776.0
72,Iron and steel,3798458560.0
73,Articles of iron or steel,4323664483.0
74,Copper and articles thereof,425128291.0
75,Nickel and articles thereof,31568502.0
76,Aluminium and articles thereof,1862739073.0
78,Lead and articles thereof,3083999.0
79,Zinc and articles thereof,21833487.0
80,Tin and articles thereof,3091514.0
81,Other base metals; cermets; articles thereof,200187723.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1120014229.0
83,Miscellaneous articles of base metal,1309501880.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",28306221875.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",50902284217.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",667262864.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5016048626.0
88,"Aircraft, spacecraft, and parts thereof",301190617.0
89,"Ships, boats and floating structures",2375593903.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6061954071.0
91,Clocks and watches and parts thereof,449140518.0
92,Musical instruments; parts and accessories of such articles,160197685.0
93,Arms and ammunition; parts and accessories thereof,12326588.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",7592212575.0
95,"Toys, games and sports requisites;parts and accessories thereof",5690032575.0
96,Miscellaneous manufactured articles,1224688374.0
97,"Works of art, collectors' pieces and antiques",17490044.0
98,Commodities not classified accroding to kind,415585436.0
