Commodity code,Commodity,US dollar
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2829334247.0
64,"Footwear, gaiters and the like; parts of such articles",3538836912.0
65,Headgear and parts thereof,451773216.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",232192428.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,766225791.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",826455143.0
69,Geramic products,1705795300.0
70,Glass and glassware,2046786271.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",4575251040.0
72,Iron and steel,6145393197.0
73,Articles of iron or steel,9299299265.0
74,Copper and articles thereof,2549649992.0
75,Nickel and articles thereof,240192555.0
76,Aluminium and articles thereof,3687362419.0
78,Lead and articles thereof,11527816.0
79,Zinc and articles thereof,158741258.0
80,Tin and articles thereof,77608844.0
81,Other base metals; cermets; articles thereof,422587643.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2094681455.0
83,Miscellaneous articles of base metal,2196813274.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",51417438399.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",93941523274.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",1241102769.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",22773885578.0
88,"Aircraft, spacecraft, and parts thereof",626453442.0
89,"Ships, boats and floating structures",6717267358.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7011230458.0
91,Clocks and watches and parts thereof,382314570.0
92,Musical instruments; parts and accessories of such articles,154967471.0
93,Arms and ammunition; parts and accessories thereof,18741557.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",9667482397.0
95,"Toys, games and sports requisites;parts and accessories thereof",5331036603.0
96,Miscellaneous manufactured articles,2304481634.0
97,"Works of art, collectors' pieces and antiques",65680823.0
98,Commodities not classified accroding to kind,8900866589.0
99,Articles of B2B cross-border e-commerce in simplified customs procedures,218881446.0
