Commodity code,Commodity,US dollar
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2562724570.0
72,Iron and steel,3301669354.0
73,Articles of iron or steel,4106648028.0
74,Copper and articles thereof,391454955.0
75,Nickel and articles thereof,24415812.0
76,Aluminium and articles thereof,1682170834.0
78,Lead and articles thereof,4560433.0
79,Zinc and articles thereof,18663684.0
80,Tin and articles thereof,5072134.0
81,Other base metals; cermets; articles thereof,209958062.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1082886661.0
83,Miscellaneous articles of base metal,1314225353.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",27435963160.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",51057650662.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",529158572.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",4735675542.0
88,"Aircraft, spacecraft, and parts thereof",282857951.0
89,"Ships, boats and floating structures",1670498977.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",5797490343.0
91,Clocks and watches and parts thereof,446259908.0
92,Musical instruments; parts and accessories of such articles,150929163.0
93,Arms and ammunition; parts and accessories thereof,11995865.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",7089751882.0
95,"Toys, games and sports requisites;parts and accessories thereof",4576102228.0
96,Miscellaneous manufactured articles,1226659920.0
97,"Works of art, collectors' pieces and antiques",20270152.0
98,Commodities not classified accroding to kind,502029208.0
