Commodity code,Commodity,Renminbi Yuan
76,Aluminium and articles thereof,2541025091.0
78,Lead and articles thereof,27338326.0
79,Zinc and articles thereof,381436982.0
80,Tin and articles thereof,175743668.0
81,Other base metals; cermets; articles thereof,698936365.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1391049263.0
83,Miscellaneous articles of base metal,612614308.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",65764271888.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",162747089671.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",549013669.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",24270174214.0
88,"Aircraft, spacecraft, and parts thereof",8959903318.0
89,"Ships, boats and floating structures",2552813885.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",38634455201.0
91,Clocks and watches and parts thereof,1678127287.0
92,Musical instruments; parts and accessories of such articles,99472733.0
93,Arms and ammunition; parts and accessories thereof,11197898.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1220706339.0
95,"Toys, games and sports requisites;parts and accessories thereof",470901133.0
96,Miscellaneous manufactured articles,798745174.0
97,"Works of art, collectors' pieces and antiques",24228529.0
98,Commodities not classified accroding to kind,2862505341.0
