Commodity code,Commodity,Renminbi Yuan
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2820143821.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,288792779.0
64,"Footwear, gaiters and the like; parts of such articles",3776161064.0
65,Headgear and parts thereof,94144034.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",3894122.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,319818205.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1296938477.0
69,Geramic products,857869958.0
70,Glass and glassware,4703405955.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",59852767108.0
72,Iron and steel,18465374713.0
73,Articles of iron or steel,6045588156.0
74,Copper and articles thereof,26413948987.0
75,Nickel and articles thereof,2763865584.0
76,Aluminium and articles thereof,3106414776.0
78,Lead and articles thereof,115396683.0
79,Zinc and articles thereof,1485971923.0
80,Tin and articles thereof,171706284.0
81,Other base metals; cermets; articles thereof,2537851047.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2133552469.0
83,Miscellaneous articles of base metal,1253090786.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",123021206143.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",321058969212.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",374257603.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",44978678860.0
88,"Aircraft, spacecraft, and parts thereof",13093653331.0
89,"Ships, boats and floating structures",1338365403.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",64933909867.0
91,Clocks and watches and parts thereof,2788580571.0
92,Musical instruments; parts and accessories of such articles,336564855.0
93,Arms and ammunition; parts and accessories thereof,10929120.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",2206301135.0
95,"Toys, games and sports requisites;parts and accessories thereof",1617191560.0
96,Miscellaneous manufactured articles,1403017387.0
97,"Works of art, collectors' pieces and antiques",246496224.0
98,Commodities not classified accroding to kind,8211829463.0
