Commodity code,Commodity,Renminbi Yuan
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2392873806.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,252812151.0
64,"Footwear, gaiters and the like; parts of such articles",2984424079.0
65,Headgear and parts thereof,75194104.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",8330060.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,182941576.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",971689364.0
69,Geramic products,728132785.0
70,Glass and glassware,4364030961.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",40397617523.0
72,Iron and steel,12163838025.0
73,Articles of iron or steel,5537654669.0
74,Copper and articles thereof,21695914691.0
75,Nickel and articles thereof,2321555705.0
76,Aluminium and articles thereof,3099363775.0
78,Lead and articles thereof,268600010.0
79,Zinc and articles thereof,1225315002.0
80,Tin and articles thereof,86514131.0
81,Other base metals; cermets; articles thereof,1752077869.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1930701477.0
83,Miscellaneous articles of base metal,1116110437.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",107371121790.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",262345631312.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",473341974.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",37797699099.0
88,"Aircraft, spacecraft, and parts thereof",16742113896.0
89,"Ships, boats and floating structures",1622467326.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",56349161021.0
91,Clocks and watches and parts thereof,2057783189.0
92,Musical instruments; parts and accessories of such articles,292752893.0
93,Arms and ammunition; parts and accessories thereof,2074960.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1983754608.0
95,"Toys, games and sports requisites;parts and accessories thereof",1341595442.0
96,Miscellaneous manufactured articles,1260124317.0
97,"Works of art, collectors' pieces and antiques",61922179.0
98,Commodities not classified accroding to kind,9247802307.0
