Commodity code,Commodity,Renminbi Yuan
73,Articles of iron or steel,5364460459.0
74,Copper and articles thereof,21676807420.0
75,Nickel and articles thereof,2574014678.0
76,Aluminium and articles thereof,3914218593.0
78,Lead and articles thereof,24533828.0
79,Zinc and articles thereof,888599003.0
80,Tin and articles thereof,222437808.0
81,Other base metals; cermets; articles thereof,1013045833.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2035940444.0
83,Miscellaneous articles of base metal,962198608.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",84720615305.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",209069331021.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",709430520.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",39159673797.0
88,"Aircraft, spacecraft, and parts thereof",12313034006.0
89,"Ships, boats and floating structures",440409618.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",51142975497.0
91,Clocks and watches and parts thereof,1649876407.0
92,Musical instruments; parts and accessories of such articles,173998549.0
93,Arms and ammunition; parts and accessories thereof,897672.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1714080330.0
95,"Toys, games and sports requisites;parts and accessories thereof",833526000.0
96,Miscellaneous manufactured articles,1350362287.0
97,"Works of art, collectors' pieces and antiques",108276006.0
98,Commodities not classified accroding to kind,3983061288.0
