Commodity code,Commodity,Renminbi Yuan
39,Plastics and articles thereof,32543560259.0
40,Rubber and articles thereof,6992528885.0
41,Raw hides and skins (other than furskins) and leather,2958295624.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1179999363.0
43,Furskins and artificial fur; manufactures thereof,1568580811.0
44,Wood and articles of wood; wood charcoal,11279155754.0
45,Cork and articles of cork,19407376.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",6570803.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9234854660.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2157556982.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",884926536.0
50,ilk,27974965.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1831806438.0
52,Cotton,4414430787.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,431784924.0
54,Man-made filaments; strip and the like of man-made textile materials,1514380172.0
55,Man-made staple fibres,1059062206.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",637851571.0
57,Carpets and other textile floor coverings,67459555.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,290801431.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",895323223.0
60,Knitted or crocheted fabrics,973195461.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1583732278.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2210011718.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,230056250.0
64,"Footwear, gaiters and the like; parts of such articles",1550983317.0
65,Headgear and parts thereof,37034379.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",9031351.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,141821097.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",847667283.0
69,Geramic products,436975852.0
70,Glass and glassware,3752493972.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",49425425602.0
72,Iron and steel,9849458247.0
73,Articles of iron or steel,4934839923.0
74,Copper and articles thereof,16235628371.0
75,Nickel and articles thereof,2635085231.0
76,Aluminium and articles thereof,3463488403.0
78,Lead and articles thereof,28678412.0
79,Zinc and articles thereof,404359775.0
80,Tin and articles thereof,135543609.0
81,Other base metals; cermets; articles thereof,1022358275.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1747405994.0
83,Miscellaneous articles of base metal,957328319.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",80891426691.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",217713431937.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",612825873.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",40444612412.0
88,"Aircraft, spacecraft, and parts thereof",16838115712.0
89,"Ships, boats and floating structures",951310198.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",49010061208.0
91,Clocks and watches and parts thereof,1782552856.0
92,Musical instruments; parts and accessories of such articles,225357249.0
93,Arms and ammunition; parts and accessories thereof,7552490.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1577700240.0
95,"Toys, games and sports requisites;parts and accessories thereof",1039550462.0
96,Miscellaneous manufactured articles,1303340427.0
97,"Works of art, collectors' pieces and antiques",33916396.0
98,Commodities not classified accroding to kind,6076127004.0
