Commodity code,Commodity,Renminbi Yuan
52,Cotton,4601546648.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,427383187.0
54,Man-made filaments; strip and the like of man-made textile materials,1883220827.0
55,Man-made staple fibres,1275811316.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",736170002.0
57,Carpets and other textile floor coverings,77773422.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,332886732.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1036945699.0
60,Knitted or crocheted fabrics,1039552170.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1238901199.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2042518301.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,285941571.0
64,"Footwear, gaiters and the like; parts of such articles",1954360009.0
65,Headgear and parts thereof,40765203.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",7333934.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,128390282.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",968768334.0
69,Geramic products,507587745.0
70,Glass and glassware,4251413709.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",53739878814.0
72,Iron and steel,10850284691.0
73,Articles of iron or steel,6080175388.0
74,Copper and articles thereof,18795709791.0
75,Nickel and articles thereof,2264498033.0
76,Aluminium and articles thereof,4134174189.0
78,Lead and articles thereof,35621777.0
79,Zinc and articles thereof,634239160.0
80,Tin and articles thereof,159563685.0
81,Other base metals; cermets; articles thereof,1104846934.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1899867636.0
83,Miscellaneous articles of base metal,1092507116.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",92117864870.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",266023101175.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",429884181.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",46723526153.0
88,"Aircraft, spacecraft, and parts thereof",12251647400.0
89,"Ships, boats and floating structures",855175528.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",58081363518.0
91,Clocks and watches and parts thereof,1995713188.0
92,Musical instruments; parts and accessories of such articles,229494777.0
93,Arms and ammunition; parts and accessories thereof,34156317.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",2112637731.0
95,"Toys, games and sports requisites;parts and accessories thereof",1586779897.0
96,Miscellaneous manufactured articles,1505890498.0
97,"Works of art, collectors' pieces and antiques",107928191.0
98,Commodities not classified accroding to kind,10408081465.0
