Commodity code,Commodity,US dollar
76,Aluminium and articles thereof,925415504.0
78,Lead and articles thereof,11863093.0
79,Zinc and articles thereof,200392209.0
80,Tin and articles thereof,27016921.0
81,Other base metals; cermets; articles thereof,251696642.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",270949949.0
83,Miscellaneous articles of base metal,158662991.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",19311684076.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",56646011903.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",64955046.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",8125917076.0
88,"Aircraft, spacecraft, and parts thereof",798472557.0
89,"Ships, boats and floating structures",212829866.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",9277479850.0
91,Clocks and watches and parts thereof,739147820.0
92,Musical instruments; parts and accessories of such articles,45563100.0
93,Arms and ammunition; parts and accessories thereof,443400.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",288871898.0
95,"Toys, games and sports requisites;parts and accessories thereof",213057879.0
96,Miscellaneous manufactured articles,174341760.0
97,"Works of art, collectors' pieces and antiques",75155662.0
98,Commodities not classified accroding to kind,897543240.0
