Commodity code,Commodity,US dollar
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",164026598.0
43,Furskins and artificial fur; manufactures thereof,155001492.0
44,Wood and articles of wood; wood charcoal,1693753495.0
45,Cork and articles of cork,3323656.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",989990.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1412107479.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",325012171.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",112238984.0
50,ilk,5589536.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",315383739.0
52,Cotton,640242876.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,72962312.0
54,Man-made filaments; strip and the like of man-made textile materials,258955382.0
55,Man-made staple fibres,175474515.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",98358464.0
57,Carpets and other textile floor coverings,11803490.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,48624872.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",163147130.0
60,Knitted or crocheted fabrics,159277276.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",154294175.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",220341578.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,38470829.0
64,"Footwear, gaiters and the like; parts of such articles",186062375.0
65,Headgear and parts thereof,4114418.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1008382.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,26026662.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",127037529.0
69,Geramic products,57805085.0
70,Glass and glassware,557539289.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",4683229732.0
72,Iron and steel,1316903610.0
73,Articles of iron or steel,798437035.0
74,Copper and articles thereof,2904199622.0
75,Nickel and articles thereof,532760761.0
76,Aluminium and articles thereof,445891326.0
78,Lead and articles thereof,4532827.0
79,Zinc and articles thereof,98603144.0
80,Tin and articles thereof,19216402.0
81,Other base metals; cermets; articles thereof,150030029.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",250585965.0
83,Miscellaneous articles of base metal,154911894.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",12271041326.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",32070926986.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",93229738.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5904587198.0
88,"Aircraft, spacecraft, and parts thereof",2267458840.0
89,"Ships, boats and floating structures",40902952.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7439897923.0
91,Clocks and watches and parts thereof,219105469.0
92,Musical instruments; parts and accessories of such articles,29065099.0
93,Arms and ammunition; parts and accessories thereof,18083.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",264768468.0
95,"Toys, games and sports requisites;parts and accessories thereof",117446595.0
96,Miscellaneous manufactured articles,210224322.0
97,"Works of art, collectors' pieces and antiques",5255359.0
98,Commodities not classified accroding to kind,1011347280.0
